index,nrLayers,nrNodes,oddsSet1,edgeDegree1,edgeDegree2,edgeDegreeCross
526,3,991,0.313763,1.07088,3.62725,2.1341
527,3,991,0.313763,1.07088,3.62725,2.1341
528,3,991,0.313763,1.07088,3.62725,2.1341
529,3,991,0.313763,1.07088,3.62725,2.1341
530,3,691,0.359199,3.10964,2.37417,1.41983
531,3,691,0.359199,3.10964,2.37417,1.41983
532,3,691,0.359199,3.10964,2.37417,1.41983
533,3,691,0.359199,3.10964,2.37417,1.41983
534,3,691,0.359199,3.10964,2.37417,1.41983
535,10,1550,0.393933,5.73533,2.42591,2.09351
536,10,1550,0.393933,5.73533,2.42591,2.09351
537,10,1550,0.393933,5.73533,2.42591,2.09351
538,10,1550,0.393933,5.73533,2.42591,2.09351
539,10,1550,0.393933,5.73533,2.42591,2.09351
540,10,240,0.493345,1.79417,4.597,2.91332
541,10,240,0.493345,1.79417,4.597,2.91332
542,10,240,0.493345,1.79417,4.597,2.91332
543,10,240,0.493345,1.79417,4.597,2.91332
544,10,240,0.493345,1.79417,4.597,2.91332
545,4,1339,0.47798,9.78091,3.2063,0.766822
546,4,1339,0.47798,9.78091,3.2063,0.766822
547,4,1339,0.47798,9.78091,3.2063,0.766822
548,4,1339,0.47798,9.78091,3.2063,0.766822
549,4,1339,0.47798,9.78091,3.2063,0.766822
550,9,1154,0.444298,9.07309,4.26582,2.12799
551,9,1154,0.444298,9.07309,4.26582,2.12799
552,9,1154,0.444298,9.07309,4.26582,2.12799
553,9,1154,0.444298,9.07309,4.26582,2.12799
554,9,1154,0.444298,9.07309,4.26582,2.12799
555,9,608,0.462366,4.6606,3.30831,0.877236
556,9,608,0.462366,4.6606,3.30831,0.877236
557,9,608,0.462366,4.6606,3.30831,0.877236
558,9,608,0.462366,4.6606,3.30831,0.877236
559,9,608,0.462366,4.6606,3.30831,0.877236
560,6,1708,0.319477,5.56012,2.85431,3.24777
561,6,1708,0.319477,5.56012,2.85431,3.24777
562,6,1708,0.319477,5.56012,2.85431,3.24777
563,6,1708,0.319477,5.56012,2.85431,3.24777
564,6,1708,0.319477,5.56012,2.85431,3.24777
565,10,927,0.344054,8.98946,4.74458,2.80724
566,10,927,0.344054,8.98946,4.74458,2.80724
567,10,927,0.344054,8.98946,4.74458,2.80724
568,10,927,0.344054,8.98946,4.74458,2.80724
569,10,927,0.344054,8.98946,4.74458,2.80724
570,9,1791,0.339314,5.61601,4.82301,2.14229
571,9,1791,0.339314,5.61601,4.82301,2.14229
572,9,1791,0.339314,5.61601,4.82301,2.14229
573,9,1791,0.339314,5.61601,4.82301,2.14229
574,9,1791,0.339314,5.61601,4.82301,2.14229
575,8,1622,0.495092,1.63963,2.94147,1.59891
576,8,1622,0.495092,1.63963,2.94147,1.59891
577,8,1622,0.495092,1.63963,2.94147,1.59891
578,8,1622,0.495092,1.63963,2.94147,1.59891
579,8,1622,0.495092,1.63963,2.94147,1.59891
580,9,366,0.468791,7.32835,2.89536,3.10729
581,9,366,0.468791,7.32835,2.89536,3.10729
582,9,366,0.468791,7.32835,2.89536,3.10729
583,9,366,0.468791,7.32835,2.89536,3.10729
584,9,366,0.468791,7.32835,2.89536,3.10729
585,4,1000,0.373648,5.73704,4.26415,1.53235
586,4,1000,0.373648,5.73704,4.26415,1.53235
587,4,1000,0.373648,5.73704,4.26415,1.53235
588,4,1000,0.373648,5.73704,4.26415,1.53235
589,4,1000,0.373648,5.73704,4.26415,1.53235
590,5,927,0.4717,3.12532,2.47596,3.01298
591,5,927,0.4717,3.12532,2.47596,3.01298
592,5,927,0.4717,3.12532,2.47596,3.01298
593,5,927,0.4717,3.12532,2.47596,3.01298
594,5,927,0.4717,3.12532,2.47596,3.01298
595,9,1696,0.364209,8.49347,3.52161,2.3502
596,9,1696,0.364209,8.49347,3.52161,2.3502
597,9,1696,0.364209,8.49347,3.52161,2.3502
598,9,1696,0.364209,8.49347,3.52161,2.3502
599,9,1696,0.364209,8.49347,3.52161,2.3502
600,9,1468,0.397079,6.74094,4.12094,3.45692
601,9,1468,0.397079,6.74094,4.12094,3.45692
602,9,1468,0.397079,6.74094,4.12094,3.45692
603,9,1468,0.397079,6.74094,4.12094,3.45692
604,9,1468,0.397079,6.74094,4.12094,3.45692
605,5,1371,0.393715,9.50636,1.30707,1.85333
606,5,1371,0.393715,9.50636,1.30707,1.85333
607,5,1371,0.393715,9.50636,1.30707,1.85333
608,5,1371,0.393715,9.50636,1.30707,1.85333
609,5,1371,0.393715,9.50636,1.30707,1.85333
610,7,390,0.389831,8.32595,2.49491,1.69016
611,7,390,0.389831,8.32595,2.49491,1.69016
612,7,390,0.389831,8.32595,2.49491,1.69016
613,7,390,0.389831,8.32595,2.49491,1.69016
614,7,390,0.389831,8.32595,2.49491,1.69016
615,4,977,0.368133,6.70098,2.47425,1.19131
616,4,977,0.368133,6.70098,2.47425,1.19131
617,4,977,0.368133,6.70098,2.47425,1.19131
618,4,977,0.368133,6.70098,2.47425,1.19131
619,4,977,0.368133,6.70098,2.47425,1.19131
620,5,1541,0.461751,6.1554,5.478,1.06374
621,5,1541,0.461751,6.1554,5.478,1.06374
622,5,1541,0.461751,6.1554,5.478,1.06374
623,5,1541,0.461751,6.1554,5.478,1.06374
624,5,1541,0.461751,6.1554,5.478,1.06374
625,10,1086,0.384311,7.07387,5.49224,2.87787
626,10,1086,0.384311,7.07387,5.49224,2.87787
627,10,1086,0.384311,7.07387,5.49224,2.87787
628,10,1086,0.384311,7.07387,5.49224,2.87787
629,10,1086,0.384311,7.07387,5.49224,2.87787
630,7,1213,0.499322,5.77369,1.62131,0.624344
631,7,1213,0.499322,5.77369,1.62131,0.624344
632,7,1213,0.499322,5.77369,1.62131,0.624344
633,7,1213,0.499322,5.77369,1.62131,0.624344
634,7,1213,0.499322,5.77369,1.62131,0.624344
635,9,606,0.417654,9.15551,3.57283,1.04051
636,9,606,0.417654,9.15551,3.57283,1.04051
637,9,606,0.417654,9.15551,3.57283,1.04051
638,9,606,0.417654,9.15551,3.57283,1.04051
639,9,606,0.417654,9.15551,3.57283,1.04051
640,9,850,0.466656,8.27545,5.15544,0.621837
641,9,850,0.466656,8.27545,5.15544,0.621837
642,9,850,0.466656,8.27545,5.15544,0.621837
643,9,850,0.466656,8.27545,5.15544,0.621837
644,9,850,0.466656,8.27545,5.15544,0.621837
645,5,426,0.376135,7.62104,3.97643,1.55481
646,5,426,0.376135,7.62104,3.97643,1.55481
647,5,426,0.376135,7.62104,3.97643,1.55481
648,5,426,0.376135,7.62104,3.97643,1.55481
649,5,426,0.376135,7.62104,3.97643,1.55481
650,3,227,0.462941,3.61966,3.93012,1.17786
651,3,227,0.462941,3.61966,3.93012,1.17786
652,3,227,0.462941,3.61966,3.93012,1.17786
653,3,227,0.462941,3.61966,3.93012,1.17786
654,3,227,0.462941,3.61966,3.93012,1.17786
655,6,227,0.427627,1.25883,5.77676,1.11767
656,6,227,0.427627,1.25883,5.77676,1.11767
657,6,227,0.427627,1.25883,5.77676,1.11767
658,6,227,0.427627,1.25883,5.77676,1.11767
659,6,227,0.427627,1.25883,5.77676,1.11767
660,9,779,0.43123,8.66473,2.03771,2.01995
661,9,779,0.43123,8.66473,2.03771,2.01995
662,9,779,0.43123,8.66473,2.03771,2.01995
663,9,779,0.43123,8.66473,2.03771,2.01995
664,9,779,0.43123,8.66473,2.03771,2.01995
665,10,1065,0.377423,6.15216,5.52618,2.49164
666,10,1065,0.377423,6.15216,5.52618,2.49164
667,10,1065,0.377423,6.15216,5.52618,2.49164
668,10,1065,0.377423,6.15216,5.52618,2.49164
669,10,1065,0.377423,6.15216,5.52618,2.49164
670,7,457,0.434482,9.63849,5.43701,2.77866
671,7,457,0.434482,9.63849,5.43701,2.77866
672,7,457,0.434482,9.63849,5.43701,2.77866
673,7,457,0.434482,9.63849,5.43701,2.77866
674,7,457,0.434482,9.63849,5.43701,2.77866
675,3,703,0.358949,1.18606,1.88847,2.23827
676,3,703,0.358949,1.18606,1.88847,2.23827
677,3,703,0.358949,1.18606,1.88847,2.23827
678,3,703,0.358949,1.18606,1.88847,2.23827
679,3,703,0.358949,1.18606,1.88847,2.23827
680,3,474,0.368362,8.70956,5.577,3.03887
681,3,474,0.368362,8.70956,5.577,3.03887
682,3,474,0.368362,8.70956,5.577,3.03887
683,3,474,0.368362,8.70956,5.577,3.03887
684,3,474,0.368362,8.70956,5.577,3.03887
