index,nrLayers,nrNodes,oddsSet1,edgeDegree1,edgeDegree2,edgeDegreeCross
526,4,210,0.234648,5.81992,1.06489,0.799995
527,4,210,0.234648,5.81992,1.06489,0.799995
528,4,210,0.234648,5.81992,1.06489,0.799995
529,4,210,0.234648,5.81992,1.06489,0.799995
530,5,1161,0.231683,4.70716,2.46763,1.15672
531,5,1161,0.231683,4.70716,2.46763,1.15672
532,5,1161,0.231683,4.70716,2.46763,1.15672
533,5,1161,0.231683,4.70716,2.46763,1.15672
534,5,1161,0.231683,4.70716,2.46763,1.15672
535,5,442,0.165332,4.48859,2.26911,0.747235
536,5,442,0.165332,4.48859,2.26911,0.747235
537,5,442,0.165332,4.48859,2.26911,0.747235
538,5,442,0.165332,4.48859,2.26911,0.747235
539,5,442,0.165332,4.48859,2.26911,0.747235
540,6,694,0.152868,4.74258,2.87013,1.99318
541,6,694,0.152868,4.74258,2.87013,1.99318
542,6,694,0.152868,4.74258,2.87013,1.99318
543,6,694,0.152868,4.74258,2.87013,1.99318
544,6,694,0.152868,4.74258,2.87013,1.99318
545,3,617,0.256756,1.71725,1.33402,1.10454
546,3,617,0.256756,1.71725,1.33402,1.10454
547,3,617,0.256756,1.71725,1.33402,1.10454
548,3,617,0.256756,1.71725,1.33402,1.10454
549,3,617,0.256756,1.71725,1.33402,1.10454
550,5,1013,0.27458,3.51325,2.80712,1.95959
551,5,1013,0.27458,3.51325,2.80712,1.95959
552,5,1013,0.27458,3.51325,2.80712,1.95959
553,5,1013,0.27458,3.51325,2.80712,1.95959
554,5,1013,0.27458,3.51325,2.80712,1.95959
555,5,1205,0.218251,1.91296,2.70992,0.855711
556,5,1205,0.218251,1.91296,2.70992,0.855711
557,5,1205,0.218251,1.91296,2.70992,0.855711
558,5,1205,0.218251,1.91296,2.70992,0.855711
559,5,1205,0.218251,1.91296,2.70992,0.855711
560,6,380,0.197673,1.03668,1.91128,1.14685
561,6,380,0.197673,1.03668,1.91128,1.14685
562,6,380,0.197673,1.03668,1.91128,1.14685
563,6,380,0.197673,1.03668,1.91128,1.14685
564,6,380,0.197673,1.03668,1.91128,1.14685
565,7,1239,0.192242,2.22833,1.39524,1.11926
566,7,1239,0.192242,2.22833,1.39524,1.11926
567,7,1239,0.192242,2.22833,1.39524,1.11926
568,7,1239,0.192242,2.22833,1.39524,1.11926
569,7,1239,0.192242,2.22833,1.39524,1.11926
570,5,1438,0.231115,2.87023,2.75364,0.840085
571,5,1438,0.231115,2.87023,2.75364,0.840085
572,5,1438,0.231115,2.87023,2.75364,0.840085
573,5,1438,0.231115,2.87023,2.75364,0.840085
574,5,1438,0.231115,2.87023,2.75364,0.840085
575,7,1105,0.247097,3.01223,2.57089,1.03098
576,7,1105,0.247097,3.01223,2.57089,1.03098
577,7,1105,0.247097,3.01223,2.57089,1.03098
578,7,1105,0.247097,3.01223,2.57089,1.03098
579,7,1105,0.247097,3.01223,2.57089,1.03098
580,5,944,0.236846,4.2728,1.77052,1.67444
581,5,944,0.236846,4.2728,1.77052,1.67444
582,5,944,0.236846,4.2728,1.77052,1.67444
583,5,944,0.236846,4.2728,1.77052,1.67444
584,5,944,0.236846,4.2728,1.77052,1.67444
585,5,1456,0.239892,1.29431,2.2301,1.29871
586,5,1456,0.239892,1.29431,2.2301,1.29871
587,5,1456,0.239892,1.29431,2.2301,1.29871
588,5,1456,0.239892,1.29431,2.2301,1.29871
589,5,1456,0.239892,1.29431,2.2301,1.29871
590,8,1503,0.242522,4.36518,1.63498,0.834928
591,8,1503,0.242522,4.36518,1.63498,0.834928
592,8,1503,0.242522,4.36518,1.63498,0.834928
593,8,1503,0.242522,4.36518,1.63498,0.834928
594,8,1503,0.242522,4.36518,1.63498,0.834928
595,6,656,0.236317,3.20937,2.21006,0.938121
596,6,656,0.236317,3.20937,2.21006,0.938121
597,6,656,0.236317,3.20937,2.21006,0.938121
598,6,656,0.236317,3.20937,2.21006,0.938121
599,6,656,0.236317,3.20937,2.21006,0.938121
600,8,1246,0.184436,3.9382,2.37858,1.55095
601,8,1246,0.184436,3.9382,2.37858,1.55095
602,8,1246,0.184436,3.9382,2.37858,1.55095
603,8,1246,0.184436,3.9382,2.37858,1.55095
604,8,1246,0.184436,3.9382,2.37858,1.55095
605,7,876,0.177787,3.57093,2.91582,1.39338
606,7,876,0.177787,3.57093,2.91582,1.39338
607,7,876,0.177787,3.57093,2.91582,1.39338
608,7,876,0.177787,3.57093,2.91582,1.39338
609,7,876,0.177787,3.57093,2.91582,1.39338
610,3,1177,0.262994,3.68491,2.41414,0.765647
611,3,1177,0.262994,3.68491,2.41414,0.765647
612,3,1177,0.262994,3.68491,2.41414,0.765647
613,3,1177,0.262994,3.68491,2.41414,0.765647
614,3,1177,0.262994,3.68491,2.41414,0.765647
615,8,486,0.194312,1.21189,1.3396,1.1246
616,8,486,0.194312,1.21189,1.3396,1.1246
617,8,486,0.194312,1.21189,1.3396,1.1246
618,8,486,0.194312,1.21189,1.3396,1.1246
619,8,486,0.194312,1.21189,1.3396,1.1246
620,8,1434,0.154219,4.06942,2.28939,1.13105
621,8,1434,0.154219,4.06942,2.28939,1.13105
622,8,1434,0.154219,4.06942,2.28939,1.13105
623,8,1434,0.154219,4.06942,2.28939,1.13105
624,8,1434,0.154219,4.06942,2.28939,1.13105
625,3,1172,0.169111,2.77028,2.97807,1.22766
626,3,1172,0.169111,2.77028,2.97807,1.22766
627,3,1172,0.169111,2.77028,2.97807,1.22766
628,3,1172,0.169111,2.77028,2.97807,1.22766
629,3,1172,0.169111,2.77028,2.97807,1.22766
630,7,295,0.221824,3.22303,2.17938,1.60204
631,7,295,0.221824,3.22303,2.17938,1.60204
632,7,295,0.221824,3.22303,2.17938,1.60204
633,7,295,0.221824,3.22303,2.17938,1.60204
634,7,295,0.221824,3.22303,2.17938,1.60204
635,8,392,0.195167,1.09455,2.15871,0.792956
636,8,392,0.195167,1.09455,2.15871,0.792956
637,8,392,0.195167,1.09455,2.15871,0.792956
638,8,392,0.195167,1.09455,2.15871,0.792956
639,8,392,0.195167,1.09455,2.15871,0.792956
640,6,1586,0.240001,5.67991,1.08134,0.665027
641,6,1586,0.240001,5.67991,1.08134,0.665027
642,6,1586,0.240001,5.67991,1.08134,0.665027
643,6,1586,0.240001,5.67991,1.08134,0.665027
644,6,1586,0.240001,5.67991,1.08134,0.665027
645,7,572,0.15192,1.19395,2.03702,1.16762
646,7,572,0.15192,1.19395,2.03702,1.16762
647,7,572,0.15192,1.19395,2.03702,1.16762
648,7,572,0.15192,1.19395,2.03702,1.16762
649,7,572,0.15192,1.19395,2.03702,1.16762
650,5,579,0.176661,2.97602,2.92185,1.99349
651,5,579,0.176661,2.97602,2.92185,1.99349
652,5,579,0.176661,2.97602,2.92185,1.99349
653,5,579,0.176661,2.97602,2.92185,1.99349
654,5,579,0.176661,2.97602,2.92185,1.99349
655,4,422,0.210169,2.59172,2.69748,1.52813
656,4,422,0.210169,2.59172,2.69748,1.52813
657,4,422,0.210169,2.59172,2.69748,1.52813
658,4,422,0.210169,2.59172,2.69748,1.52813
659,4,422,0.210169,2.59172,2.69748,1.52813
660,3,1600,0.259907,2.3823,1.16927,1.2219
661,3,1600,0.259907,2.3823,1.16927,1.2219
662,3,1600,0.259907,2.3823,1.16927,1.2219
663,3,1600,0.259907,2.3823,1.16927,1.2219
664,3,1600,0.259907,2.3823,1.16927,1.2219
665,6,1182,0.198513,5.21996,2.49399,1.13532
666,6,1182,0.198513,5.21996,2.49399,1.13532
667,6,1182,0.198513,5.21996,2.49399,1.13532
668,6,1182,0.198513,5.21996,2.49399,1.13532
669,6,1182,0.198513,5.21996,2.49399,1.13532
670,6,701,0.20937,4.25591,1.63987,1.40323
671,6,701,0.20937,4.25591,1.63987,1.40323
672,6,701,0.20937,4.25591,1.63987,1.40323
673,6,701,0.20937,4.25591,1.63987,1.40323
674,6,701,0.20937,4.25591,1.63987,1.40323
675,4,362,0.260644,3.82482,1.8353,1.56443
676,4,362,0.260644,3.82482,1.8353,1.56443
677,4,362,0.260644,3.82482,1.8353,1.56443
678,4,362,0.260644,3.82482,1.8353,1.56443
679,4,362,0.260644,3.82482,1.8353,1.56443
680,6,1415,0.254878,5.58886,1.16996,1.12286
681,6,1415,0.254878,5.58886,1.16996,1.12286
682,6,1415,0.254878,5.58886,1.16996,1.12286
683,6,1415,0.254878,5.58886,1.16996,1.12286
684,6,1415,0.254878,5.58886,1.16996,1.12286
685,7,520,0.287206,1.71216,2.89869,1.44298
686,7,520,0.287206,1.71216,2.89869,1.44298
687,7,520,0.287206,1.71216,2.89869,1.44298
688,7,520,0.287206,1.71216,2.89869,1.44298
689,7,520,0.287206,1.71216,2.89869,1.44298
690,3,344,0.227495,1.54444,2.13398,1.0266
691,3,344,0.227495,1.54444,2.13398,1.0266
692,3,344,0.227495,1.54444,2.13398,1.0266
693,3,344,0.227495,1.54444,2.13398,1.0266
694,3,344,0.227495,1.54444,2.13398,1.0266
695,5,268,0.276626,4.85712,2.85825,1.5117
696,5,268,0.276626,4.85712,2.85825,1.5117
697,5,268,0.276626,4.85712,2.85825,1.5117
698,5,268,0.276626,4.85712,2.85825,1.5117
699,5,268,0.276626,4.85712,2.85825,1.5117
700,4,636,0.264694,5.68057,1.97097,0.848846
701,4,636,0.264694,5.68057,1.97097,0.848846
702,4,636,0.264694,5.68057,1.97097,0.848846
703,4,636,0.264694,5.68057,1.97097,0.848846
704,4,636,0.264694,5.68057,1.97097,0.848846
705,3,1096,0.226264,2.29488,1.37862,1.25099
706,3,1096,0.226264,2.29488,1.37862,1.25099
707,3,1096,0.226264,2.29488,1.37862,1.25099
708,3,1096,0.226264,2.29488,1.37862,1.25099
709,3,1096,0.226264,2.29488,1.37862,1.25099
710,3,1359,0.212491,2.69305,1.82729,0.896952
711,3,1359,0.212491,2.69305,1.82729,0.896952
712,3,1359,0.212491,2.69305,1.82729,0.896952
713,3,1359,0.212491,2.69305,1.82729,0.896952
714,3,1359,0.212491,2.69305,1.82729,0.896952
715,7,1533,0.209675,3.83904,2.87401,1.72312
716,7,1533,0.209675,3.83904,2.87401,1.72312
717,7,1533,0.209675,3.83904,2.87401,1.72312
718,7,1533,0.209675,3.83904,2.87401,1.72312
719,7,1533,0.209675,3.83904,2.87401,1.72312
720,5,1497,0.265134,2.66811,2.55517,1.27074
721,5,1497,0.265134,2.66811,2.55517,1.27074
722,5,1497,0.265134,2.66811,2.55517,1.27074
723,5,1497,0.265134,2.66811,2.55517,1.27074
724,5,1497,0.265134,2.66811,2.55517,1.27074
725,4,891,0.293146,4.36174,2.30296,1.82461
726,4,891,0.293146,4.36174,2.30296,1.82461
727,4,891,0.293146,4.36174,2.30296,1.82461
728,4,891,0.293146,4.36174,2.30296,1.82461
729,4,891,0.293146,4.36174,2.30296,1.82461
730,7,1548,0.165802,1.15378,1.75168,0.919451
731,7,1548,0.165802,1.15378,1.75168,0.919451
732,7,1548,0.165802,1.15378,1.75168,0.919451
733,7,1548,0.165802,1.15378,1.75168,0.919451
734,7,1548,0.165802,1.15378,1.75168,0.919451
735,7,697,0.182901,4.7601,2.29535,0.989466
736,7,697,0.182901,4.7601,2.29535,0.989466
737,7,697,0.182901,4.7601,2.29535,0.989466
738,7,697,0.182901,4.7601,2.29535,0.989466
739,7,697,0.182901,4.7601,2.29535,0.989466
740,8,467,0.242787,2.08125,1.15787,1.90133
741,8,467,0.242787,2.08125,1.15787,1.90133
742,8,467,0.242787,2.08125,1.15787,1.90133
743,8,467,0.242787,2.08125,1.15787,1.90133
744,8,467,0.242787,2.08125,1.15787,1.90133
745,4,1194,0.205046,3.60984,2.02209,1.03954
746,4,1194,0.205046,3.60984,2.02209,1.03954
747,4,1194,0.205046,3.60984,2.02209,1.03954
748,4,1194,0.205046,3.60984,2.02209,1.03954
749,4,1194,0.205046,3.60984,2.02209,1.03954
750,3,1285,0.157341,1.5354,2.10498,1.22861
751,3,1285,0.157341,1.5354,2.10498,1.22861
752,3,1285,0.157341,1.5354,2.10498,1.22861
753,3,1285,0.157341,1.5354,2.10498,1.22861
754,3,1285,0.157341,1.5354,2.10498,1.22861
755,7,370,0.193571,3.15874,2.28984,1.40685
756,7,370,0.193571,3.15874,2.28984,1.40685
757,7,370,0.193571,3.15874,2.28984,1.40685
758,7,370,0.193571,3.15874,2.28984,1.40685
759,7,370,0.193571,3.15874,2.28984,1.40685
760,8,1407,0.207484,3.39398,2.77701,1.58798
761,8,1407,0.207484,3.39398,2.77701,1.58798
762,8,1407,0.207484,3.39398,2.77701,1.58798
763,8,1407,0.207484,3.39398,2.77701,1.58798
764,8,1407,0.207484,3.39398,2.77701,1.58798
765,3,654,0.237729,2.57741,2.92927,1.97024
766,3,654,0.237729,2.57741,2.92927,1.97024
767,3,654,0.237729,2.57741,2.92927,1.97024
768,3,654,0.237729,2.57741,2.92927,1.97024
769,3,654,0.237729,2.57741,2.92927,1.97024
770,3,938,0.221624,3.22766,1.55788,1.73985
771,3,938,0.221624,3.22766,1.55788,1.73985
772,3,938,0.221624,3.22766,1.55788,1.73985
773,3,938,0.221624,3.22766,1.55788,1.73985
774,3,938,0.221624,3.22766,1.55788,1.73985
775,3,1058,0.180661,3.1375,2.58453,1.11867
776,3,1058,0.180661,3.1375,2.58453,1.11867
777,3,1058,0.180661,3.1375,2.58453,1.11867
778,3,1058,0.180661,3.1375,2.58453,1.11867
779,3,1058,0.180661,3.1375,2.58453,1.11867
780,7,940,0.189908,4.47943,1.92667,1.95459
781,7,940,0.189908,4.47943,1.92667,1.95459
782,7,940,0.189908,4.47943,1.92667,1.95459
783,7,940,0.189908,4.47943,1.92667,1.95459
784,7,940,0.189908,4.47943,1.92667,1.95459
785,7,549,0.151477,1.92276,2.1932,1.11497
786,7,549,0.151477,1.92276,2.1932,1.11497
787,7,549,0.151477,1.92276,2.1932,1.11497
788,7,549,0.151477,1.92276,2.1932,1.11497
789,7,549,0.151477,1.92276,2.1932,1.11497
790,4,1041,0.165912,5.52004,2.84571,0.808199
791,4,1041,0.165912,5.52004,2.84571,0.808199
792,4,1041,0.165912,5.52004,2.84571,0.808199
793,4,1041,0.165912,5.52004,2.84571,0.808199
794,4,1041,0.165912,5.52004,2.84571,0.808199
795,8,845,0.287397,5.44384,2.83863,1.13287
796,8,845,0.287397,5.44384,2.83863,1.13287
797,8,845,0.287397,5.44384,2.83863,1.13287
798,8,845,0.287397,5.44384,2.83863,1.13287
799,8,845,0.287397,5.44384,2.83863,1.13287
800,7,598,0.193124,1.687,2.26496,0.947033
801,7,598,0.193124,1.687,2.26496,0.947033
802,7,598,0.193124,1.687,2.26496,0.947033
803,7,598,0.193124,1.687,2.26496,0.947033
804,7,598,0.193124,1.687,2.26496,0.947033
805,7,499,0.192409,2.81016,2.69881,1.69016
806,7,499,0.192409,2.81016,2.69881,1.69016
807,7,499,0.192409,2.81016,2.69881,1.69016
808,7,499,0.192409,2.81016,2.69881,1.69016
809,7,499,0.192409,2.81016,2.69881,1.69016
810,7,1521,0.270729,2.2923,2.97672,0.70002
811,7,1521,0.270729,2.2923,2.97672,0.70002
812,7,1521,0.270729,2.2923,2.97672,0.70002
813,7,1521,0.270729,2.2923,2.97672,0.70002
814,7,1521,0.270729,2.2923,2.97672,0.70002
815,6,344,0.238475,5.72896,2.5954,1.90693
816,6,344,0.238475,5.72896,2.5954,1.90693
817,6,344,0.238475,5.72896,2.5954,1.90693
818,6,344,0.238475,5.72896,2.5954,1.90693
819,6,344,0.238475,5.72896,2.5954,1.90693
820,4,1175,0.160142,3.56822,2.21157,1.37039
821,4,1175,0.160142,3.56822,2.21157,1.37039
822,4,1175,0.160142,3.56822,2.21157,1.37039
823,4,1175,0.160142,3.56822,2.21157,1.37039
824,4,1175,0.160142,3.56822,2.21157,1.37039
825,6,1263,0.270547,3.549,2.53152,1.6912
826,6,1263,0.270547,3.549,2.53152,1.6912
827,6,1263,0.270547,3.549,2.53152,1.6912
828,6,1263,0.270547,3.549,2.53152,1.6912
829,6,1263,0.270547,3.549,2.53152,1.6912
830,4,791,0.186796,1.71603,1.41003,1.91153
831,4,791,0.186796,1.71603,1.41003,1.91153
832,4,791,0.186796,1.71603,1.41003,1.91153
833,4,791,0.186796,1.71603,1.41003,1.91153
834,4,791,0.186796,1.71603,1.41003,1.91153
835,3,1206,0.185146,3.64683,1.91861,1.64636
836,3,1206,0.185146,3.64683,1.91861,1.64636
837,3,1206,0.185146,3.64683,1.91861,1.64636
838,3,1206,0.185146,3.64683,1.91861,1.64636
839,3,1206,0.185146,3.64683,1.91861,1.64636
840,4,262,0.281708,3.47484,2.66035,1.78152
841,4,262,0.281708,3.47484,2.66035,1.78152
842,4,262,0.281708,3.47484,2.66035,1.78152
843,4,262,0.281708,3.47484,2.66035,1.78152
844,4,262,0.281708,3.47484,2.66035,1.78152
845,3,1348,0.17224,2.1826,1.34273,1.40714
846,3,1348,0.17224,2.1826,1.34273,1.40714
847,3,1348,0.17224,2.1826,1.34273,1.40714
848,3,1348,0.17224,2.1826,1.34273,1.40714
849,3,1348,0.17224,2.1826,1.34273,1.40714
850,8,1427,0.297252,3.88492,2.55991,1.23857
851,8,1427,0.297252,3.88492,2.55991,1.23857
852,8,1427,0.297252,3.88492,2.55991,1.23857
853,8,1427,0.297252,3.88492,2.55991,1.23857
854,8,1427,0.297252,3.88492,2.55991,1.23857
855,6,950,0.161781,5.97554,2.93324,1.80943
856,6,950,0.161781,5.97554,2.93324,1.80943
857,6,950,0.161781,5.97554,2.93324,1.80943
858,6,950,0.161781,5.97554,2.93324,1.80943
859,6,950,0.161781,5.97554,2.93324,1.80943
860,5,512,0.18803,5.52192,2.20159,0.683806
861,5,512,0.18803,5.52192,2.20159,0.683806
862,5,512,0.18803,5.52192,2.20159,0.683806
863,5,512,0.18803,5.52192,2.20159,0.683806
864,5,512,0.18803,5.52192,2.20159,0.683806
865,8,1402,0.239891,1.44746,1.21877,1.54194
866,8,1402,0.239891,1.44746,1.21877,1.54194
867,8,1402,0.239891,1.44746,1.21877,1.54194
868,8,1402,0.239891,1.44746,1.21877,1.54194
869,8,1402,0.239891,1.44746,1.21877,1.54194
870,8,940,0.1974,1.38322,1.51265,1.65236
871,8,940,0.1974,1.38322,1.51265,1.65236
872,8,940,0.1974,1.38322,1.51265,1.65236
873,8,940,0.1974,1.38322,1.51265,1.65236
874,8,940,0.1974,1.38322,1.51265,1.65236
875,4,305,0.173032,3.86767,2.11179,1.78682
876,4,305,0.173032,3.86767,2.11179,1.78682
877,4,305,0.173032,3.86767,2.11179,1.78682
878,4,305,0.173032,3.86767,2.11179,1.78682
879,4,305,0.173032,3.86767,2.11179,1.78682
880,5,1421,0.170828,1.82727,1.94043,1.65103
881,5,1421,0.170828,1.82727,1.94043,1.65103
882,5,1421,0.170828,1.82727,1.94043,1.65103
883,5,1421,0.170828,1.82727,1.94043,1.65103
884,5,1421,0.170828,1.82727,1.94043,1.65103
885,3,1220,0.285192,2.4897,1.80572,1.16082
886,3,1220,0.285192,2.4897,1.80572,1.16082
887,3,1220,0.285192,2.4897,1.80572,1.16082
888,3,1220,0.285192,2.4897,1.80572,1.16082
889,3,1220,0.285192,2.4897,1.80572,1.16082
890,6,732,0.209203,3.49154,1.1554,1.80625
891,6,732,0.209203,3.49154,1.1554,1.80625
892,6,732,0.209203,3.49154,1.1554,1.80625
893,6,732,0.209203,3.49154,1.1554,1.80625
894,6,732,0.209203,3.49154,1.1554,1.80625
895,6,556,0.197577,1.79481,2.65153,1.27447
896,6,556,0.197577,1.79481,2.65153,1.27447
897,6,556,0.197577,1.79481,2.65153,1.27447
898,6,556,0.197577,1.79481,2.65153,1.27447
899,6,556,0.197577,1.79481,2.65153,1.27447
900,8,605,0.274477,1.0566,1.26874,1.24781
901,8,605,0.274477,1.0566,1.26874,1.24781
902,8,605,0.274477,1.0566,1.26874,1.24781
903,8,605,0.274477,1.0566,1.26874,1.24781
904,8,605,0.274477,1.0566,1.26874,1.24781
905,6,967,0.154502,5.69839,1.28838,1.5776
906,6,967,0.154502,5.69839,1.28838,1.5776
907,6,967,0.154502,5.69839,1.28838,1.5776
908,6,967,0.154502,5.69839,1.28838,1.5776
909,6,967,0.154502,5.69839,1.28838,1.5776
910,6,1577,0.239296,2.72192,1.20437,0.919231
911,6,1577,0.239296,2.72192,1.20437,0.919231
912,6,1577,0.239296,2.72192,1.20437,0.919231
913,6,1577,0.239296,2.72192,1.20437,0.919231
914,6,1577,0.239296,2.72192,1.20437,0.919231
915,3,399,0.246938,3.3467,2.63804,0.813849
916,3,399,0.246938,3.3467,2.63804,0.813849
917,3,399,0.246938,3.3467,2.63804,0.813849
918,3,399,0.246938,3.3467,2.63804,0.813849
919,3,399,0.246938,3.3467,2.63804,0.813849
920,4,442,0.233118,5.74158,2.62369,1.35526
921,4,442,0.233118,5.74158,2.62369,1.35526
922,4,442,0.233118,5.74158,2.62369,1.35526
923,4,442,0.233118,5.74158,2.62369,1.35526
924,4,442,0.233118,5.74158,2.62369,1.35526
925,8,1131,0.278289,4.91646,1.73265,1.24888
926,8,1131,0.278289,4.91646,1.73265,1.24888
927,8,1131,0.278289,4.91646,1.73265,1.24888
928,8,1131,0.278289,4.91646,1.73265,1.24888
929,8,1131,0.278289,4.91646,1.73265,1.24888
930,7,1600,0.272404,1.09631,2.56158,0.7562
931,7,1600,0.272404,1.09631,2.56158,0.7562
932,7,1600,0.272404,1.09631,2.56158,0.7562
933,7,1600,0.272404,1.09631,2.56158,0.7562
934,7,1600,0.272404,1.09631,2.56158,0.7562
935,7,879,0.21004,2.54097,2.7989,1.08443
936,7,879,0.21004,2.54097,2.7989,1.08443
937,7,879,0.21004,2.54097,2.7989,1.08443
938,7,879,0.21004,2.54097,2.7989,1.08443
939,7,879,0.21004,2.54097,2.7989,1.08443
940,8,1307,0.239934,1.48312,1.72116,1.47005
941,8,1307,0.239934,1.48312,1.72116,1.47005
942,8,1307,0.239934,1.48312,1.72116,1.47005
943,8,1307,0.239934,1.48312,1.72116,1.47005
944,8,1307,0.239934,1.48312,1.72116,1.47005
945,7,1480,0.248406,4.33981,2.69316,0.799883
946,7,1480,0.248406,4.33981,2.69316,0.799883
947,7,1480,0.248406,4.33981,2.69316,0.799883
948,7,1480,0.248406,4.33981,2.69316,0.799883
949,7,1480,0.248406,4.33981,2.69316,0.799883
950,6,839,0.23283,2.87806,2.90326,1.90419
951,6,839,0.23283,2.87806,2.90326,1.90419
952,6,839,0.23283,2.87806,2.90326,1.90419
953,6,839,0.23283,2.87806,2.90326,1.90419
954,6,839,0.23283,2.87806,2.90326,1.90419
955,6,1357,0.18711,3.32488,2.44783,1.41165
956,6,1357,0.18711,3.32488,2.44783,1.41165
957,6,1357,0.18711,3.32488,2.44783,1.41165
958,6,1357,0.18711,3.32488,2.44783,1.41165
959,6,1357,0.18711,3.32488,2.44783,1.41165
960,6,664,0.250832,2.11931,2.50044,1.3015
961,6,664,0.250832,2.11931,2.50044,1.3015
962,6,664,0.250832,2.11931,2.50044,1.3015
963,6,664,0.250832,2.11931,2.50044,1.3015
964,6,664,0.250832,2.11931,2.50044,1.3015
965,8,1074,0.152477,4.45449,1.83015,1.66198
966,8,1074,0.152477,4.45449,1.83015,1.66198
967,8,1074,0.152477,4.45449,1.83015,1.66198
968,8,1074,0.152477,4.45449,1.83015,1.66198
969,8,1074,0.152477,4.45449,1.83015,1.66198
970,5,392,0.225816,5.5821,2.742,1.04795
971,5,392,0.225816,5.5821,2.742,1.04795
972,5,392,0.225816,5.5821,2.742,1.04795
973,5,392,0.225816,5.5821,2.742,1.04795
974,5,392,0.225816,5.5821,2.742,1.04795
975,7,1557,0.220345,2.46861,1.41166,1.97427
976,7,1557,0.220345,2.46861,1.41166,1.97427
977,7,1557,0.220345,2.46861,1.41166,1.97427
978,7,1557,0.220345,2.46861,1.41166,1.97427
979,7,1557,0.220345,2.46861,1.41166,1.97427
980,5,1495,0.26976,1.85218,2.39105,1.72094
981,5,1495,0.26976,1.85218,2.39105,1.72094
982,5,1495,0.26976,1.85218,2.39105,1.72094
983,5,1495,0.26976,1.85218,2.39105,1.72094
984,5,1495,0.26976,1.85218,2.39105,1.72094
985,8,349,0.284037,2.95335,1.99052,0.926838
986,8,349,0.284037,2.95335,1.99052,0.926838
987,8,349,0.284037,2.95335,1.99052,0.926838
988,8,349,0.284037,2.95335,1.99052,0.926838
989,8,349,0.284037,2.95335,1.99052,0.926838
990,3,1217,0.151731,2.04404,2.65724,1.79353
991,3,1217,0.151731,2.04404,2.65724,1.79353
992,3,1217,0.151731,2.04404,2.65724,1.79353
993,3,1217,0.151731,2.04404,2.65724,1.79353
994,3,1217,0.151731,2.04404,2.65724,1.79353
995,4,536,0.230282,4.21912,1.36445,1.82972
996,4,536,0.230282,4.21912,1.36445,1.82972
997,4,536,0.230282,4.21912,1.36445,1.82972
998,4,536,0.230282,4.21912,1.36445,1.82972
999,4,536,0.230282,4.21912,1.36445,1.82972
1000,3,1135,0.238346,2.04768,2.56895,0.98538
1001,3,1135,0.238346,2.04768,2.56895,0.98538
1002,3,1135,0.238346,2.04768,2.56895,0.98538
1003,3,1135,0.238346,2.04768,2.56895,0.98538
1004,3,1135,0.238346,2.04768,2.56895,0.98538
1005,3,656,0.268701,1.73278,2.24803,1.96376
1006,3,656,0.268701,1.73278,2.24803,1.96376
1007,3,656,0.268701,1.73278,2.24803,1.96376
1008,3,656,0.268701,1.73278,2.24803,1.96376
1009,3,656,0.268701,1.73278,2.24803,1.96376
1010,8,645,0.177504,3.84815,2.12107,0.955442
1011,8,645,0.177504,3.84815,2.12107,0.955442
1012,8,645,0.177504,3.84815,2.12107,0.955442
1013,8,645,0.177504,3.84815,2.12107,0.955442
1014,8,645,0.177504,3.84815,2.12107,0.955442
1015,6,780,0.227735,5.16273,1.73845,1.16077
1016,6,780,0.227735,5.16273,1.73845,1.16077
1017,6,780,0.227735,5.16273,1.73845,1.16077
1018,6,780,0.227735,5.16273,1.73845,1.16077
1019,6,780,0.227735,5.16273,1.73845,1.16077
1020,5,1390,0.178197,1.13025,1.2198,1.00839
1021,5,1390,0.178197,1.13025,1.2198,1.00839
1022,5,1390,0.178197,1.13025,1.2198,1.00839
1023,5,1390,0.178197,1.13025,1.2198,1.00839
1024,5,1390,0.178197,1.13025,1.2198,1.00839
1025,5,1504,0.277853,2.59415,1.06279,1.93422
1026,5,1504,0.277853,2.59415,1.06279,1.93422
1027,5,1504,0.277853,2.59415,1.06279,1.93422
1028,5,1504,0.277853,2.59415,1.06279,1.93422
1029,5,1504,0.277853,2.59415,1.06279,1.93422
1030,6,762,0.296915,5.58744,2.8607,0.849572
1031,6,762,0.296915,5.58744,2.8607,0.849572
1032,6,762,0.296915,5.58744,2.8607,0.849572
1033,6,762,0.296915,5.58744,2.8607,0.849572
1034,6,762,0.296915,5.58744,2.8607,0.849572
1035,4,1438,0.231712,3.69255,1.80018,0.631866
1036,4,1438,0.231712,3.69255,1.80018,0.631866
1037,4,1438,0.231712,3.69255,1.80018,0.631866
1038,4,1438,0.231712,3.69255,1.80018,0.631866
1039,4,1438,0.231712,3.69255,1.80018,0.631866
1040,6,884,0.152631,1.58713,2.32448,0.82675
1041,6,884,0.152631,1.58713,2.32448,0.82675
1042,6,884,0.152631,1.58713,2.32448,0.82675
1043,6,884,0.152631,1.58713,2.32448,0.82675
1044,6,884,0.152631,1.58713,2.32448,0.82675
1045,7,1207,0.257106,2.78106,2.83013,1.88603
1046,7,1207,0.257106,2.78106,2.83013,1.88603
1047,7,1207,0.257106,2.78106,2.83013,1.88603
1048,7,1207,0.257106,2.78106,2.83013,1.88603
1049,7,1207,0.257106,2.78106,2.83013,1.88603
1050,5,564,0.281962,1.50432,1.66068,1.522
