index,nrLayers,nrNodes,oddsSet1,edgeDegree1,edgeDegree2,edgeDegreeCross
522,5,295,0.437166,9.81583,4.89791,3.09787
523,5,295,0.437166,9.81583,4.89791,3.09787
524,5,295,0.437166,9.81583,4.89791,3.09787
525,10,2095,0.455023,8.86626,5.57208,3.39634
526,10,2095,0.455023,8.86626,5.57208,3.39634
527,10,2095,0.455023,8.86626,5.57208,3.39634
528,10,2095,0.455023,8.86626,5.57208,3.39634
529,10,2095,0.455023,8.86626,5.57208,3.39634
530,9,1475,0.345404,5.9273,5.88128,0.977495
531,9,1475,0.345404,5.9273,5.88128,0.977495
532,9,1475,0.345404,5.9273,5.88128,0.977495
533,9,1475,0.345404,5.9273,5.88128,0.977495
534,9,1475,0.345404,5.9273,5.88128,0.977495
535,3,563,0.443889,4.11866,3.98814,2.07404
536,3,563,0.443889,4.11866,3.98814,2.07404
537,3,563,0.443889,4.11866,3.98814,2.07404
538,3,563,0.443889,4.11866,3.98814,2.07404
539,3,563,0.443889,4.11866,3.98814,2.07404
540,9,869,0.4897,6.18554,2.30897,2.02692
541,9,869,0.4897,6.18554,2.30897,2.02692
542,9,869,0.4897,6.18554,2.30897,2.02692
543,9,869,0.4897,6.18554,2.30897,2.02692
544,9,869,0.4897,6.18554,2.30897,2.02692
545,5,719,0.424012,8.99896,1.37578,2.10805
546,5,719,0.424012,8.99896,1.37578,2.10805
547,5,719,0.424012,8.99896,1.37578,2.10805
548,5,719,0.424012,8.99896,1.37578,2.10805
549,5,719,0.424012,8.99896,1.37578,2.10805
550,7,841,0.359117,2.68272,2.49847,2.97324
551,7,841,0.359117,2.68272,2.49847,2.97324
552,7,841,0.359117,2.68272,2.49847,2.97324
553,7,841,0.359117,2.68272,2.49847,2.97324
554,7,841,0.359117,2.68272,2.49847,2.97324
555,4,2111,0.300093,2.16578,1.29323,2.7093
556,4,2111,0.300093,2.16578,1.29323,2.7093
557,4,2111,0.300093,2.16578,1.29323,2.7093
558,4,2111,0.300093,2.16578,1.29323,2.7093
559,4,2111,0.300093,2.16578,1.29323,2.7093
560,9,2330,0.396241,7.84913,2.04901,2.36565
561,9,2330,0.396241,7.84913,2.04901,2.36565
562,9,2330,0.396241,7.84913,2.04901,2.36565
563,9,2330,0.396241,7.84913,2.04901,2.36565
564,9,2330,0.396241,7.84913,2.04901,2.36565
565,10,2119,0.455599,3.48062,3.042,1.24716
566,10,2119,0.455599,3.48062,3.042,1.24716
567,10,2119,0.455599,3.48062,3.042,1.24716
568,10,2119,0.455599,3.48062,3.042,1.24716
569,10,2119,0.455599,3.48062,3.042,1.24716
570,10,1400,0.344911,4.68521,5.7682,2.96446
571,10,1400,0.344911,4.68521,5.7682,2.96446
572,10,1400,0.344911,4.68521,5.7682,2.96446
573,10,1400,0.344911,4.68521,5.7682,2.96446
574,10,1400,0.344911,4.68521,5.7682,2.96446
575,4,2153,0.386233,6.09526,1.18591,2.47101
576,4,2153,0.386233,6.09526,1.18591,2.47101
577,4,2153,0.386233,6.09526,1.18591,2.47101
578,4,2153,0.386233,6.09526,1.18591,2.47101
579,4,2153,0.386233,6.09526,1.18591,2.47101
580,6,283,0.336767,4.41017,5.06336,1.56548
581,6,283,0.336767,4.41017,5.06336,1.56548
582,6,283,0.336767,4.41017,5.06336,1.56548
583,6,283,0.336767,4.41017,5.06336,1.56548
584,6,283,0.336767,4.41017,5.06336,1.56548
585,7,1884,0.467206,2.7142,2.62711,1.90445
586,7,1884,0.467206,2.7142,2.62711,1.90445
587,7,1884,0.467206,2.7142,2.62711,1.90445
588,7,1884,0.467206,2.7142,2.62711,1.90445
589,7,1884,0.467206,2.7142,2.62711,1.90445
590,7,2249,0.382045,2.63215,1.60273,0.780671
591,7,2249,0.382045,2.63215,1.60273,0.780671
592,7,2249,0.382045,2.63215,1.60273,0.780671
593,7,2249,0.382045,2.63215,1.60273,0.780671
594,7,2249,0.382045,2.63215,1.60273,0.780671
595,6,354,0.474943,2.76286,3.46246,0.6626
596,6,354,0.474943,2.76286,3.46246,0.6626
597,6,354,0.474943,2.76286,3.46246,0.6626
598,6,354,0.474943,2.76286,3.46246,0.6626
599,6,354,0.474943,2.76286,3.46246,0.6626
600,10,1256,0.3571,7.22706,3.19707,2.98745
601,10,1256,0.3571,7.22706,3.19707,2.98745
602,10,1256,0.3571,7.22706,3.19707,2.98745
603,10,1256,0.3571,7.22706,3.19707,2.98745
604,10,1256,0.3571,7.22706,3.19707,2.98745
605,4,257,0.335895,8.97408,4.62262,1.8714
606,4,257,0.335895,8.97408,4.62262,1.8714
607,4,257,0.335895,8.97408,4.62262,1.8714
608,4,257,0.335895,8.97408,4.62262,1.8714
609,4,257,0.335895,8.97408,4.62262,1.8714
610,10,1648,0.423868,9.91881,4.24388,0.920954
611,10,1648,0.423868,9.91881,4.24388,0.920954
612,10,1648,0.423868,9.91881,4.24388,0.920954
613,10,1648,0.423868,9.91881,4.24388,0.920954
614,10,1648,0.423868,9.91881,4.24388,0.920954
615,4,2253,0.305289,9.91361,4.53557,0.652696
616,4,2253,0.305289,9.91361,4.53557,0.652696
617,4,2253,0.305289,9.91361,4.53557,0.652696
618,4,2253,0.305289,9.91361,4.53557,0.652696
619,4,2253,0.305289,9.91361,4.53557,0.652696
620,3,135,0.452003,2.647,4.9753,3.25571
621,3,135,0.452003,2.647,4.9753,3.25571
622,3,135,0.452003,2.647,4.9753,3.25571
623,3,135,0.452003,2.647,4.9753,3.25571
624,3,135,0.452003,2.647,4.9753,3.25571
625,9,1327,0.376626,5.83911,3.43859,1.45702
626,9,1327,0.376626,5.83911,3.43859,1.45702
627,9,1327,0.376626,5.83911,3.43859,1.45702
628,9,1327,0.376626,5.83911,3.43859,1.45702
629,9,1327,0.376626,5.83911,3.43859,1.45702
630,6,604,0.461549,9.11554,2.48082,3.36382
631,6,604,0.461549,9.11554,2.48082,3.36382
632,6,604,0.461549,9.11554,2.48082,3.36382
633,6,604,0.461549,9.11554,2.48082,3.36382
634,6,604,0.461549,9.11554,2.48082,3.36382
635,10,1749,0.447476,6.86667,1.78791,1.09492
636,10,1749,0.447476,6.86667,1.78791,1.09492
637,10,1749,0.447476,6.86667,1.78791,1.09492
638,10,1749,0.447476,6.86667,1.78791,1.09492
639,10,1749,0.447476,6.86667,1.78791,1.09492
640,5,1196,0.329892,4.55457,5.07004,1.35307
641,5,1196,0.329892,4.55457,5.07004,1.35307
642,5,1196,0.329892,4.55457,5.07004,1.35307
643,5,1196,0.329892,4.55457,5.07004,1.35307
644,5,1196,0.329892,4.55457,5.07004,1.35307
645,5,647,0.377861,2.74724,5.99318,2.6262
646,5,647,0.377861,2.74724,5.99318,2.6262
647,5,647,0.377861,2.74724,5.99318,2.6262
648,5,647,0.377861,2.74724,5.99318,2.6262
649,5,647,0.377861,2.74724,5.99318,2.6262
650,5,552,0.303437,9.68333,4.24958,1.62153
651,5,552,0.303437,9.68333,4.24958,1.62153
652,5,552,0.303437,9.68333,4.24958,1.62153
653,5,552,0.303437,9.68333,4.24958,1.62153
654,5,552,0.303437,9.68333,4.24958,1.62153
655,9,1237,0.391637,8.64014,4.95442,3.36221
656,9,1237,0.391637,8.64014,4.95442,3.36221
657,9,1237,0.391637,8.64014,4.95442,3.36221
658,9,1237,0.391637,8.64014,4.95442,3.36221
659,9,1237,0.391637,8.64014,4.95442,3.36221
660,4,1115,0.497394,4.6709,3.69517,1.72672
661,4,1115,0.497394,4.6709,3.69517,1.72672
662,4,1115,0.497394,4.6709,3.69517,1.72672
663,4,1115,0.497394,4.6709,3.69517,1.72672
664,4,1115,0.497394,4.6709,3.69517,1.72672
665,4,149,0.441282,6.68743,1.17304,2.82318
666,4,149,0.441282,6.68743,1.17304,2.82318
667,4,149,0.441282,6.68743,1.17304,2.82318
668,4,149,0.441282,6.68743,1.17304,2.82318
669,4,149,0.441282,6.68743,1.17304,2.82318
670,3,2454,0.481232,5.87298,4.2145,2.65621
671,3,2454,0.481232,5.87298,4.2145,2.65621
672,3,2454,0.481232,5.87298,4.2145,2.65621
673,3,2454,0.481232,5.87298,4.2145,2.65621
674,3,2454,0.481232,5.87298,4.2145,2.65621
675,7,1299,0.416796,2.39707,3.22547,1.52104
676,7,1299,0.416796,2.39707,3.22547,1.52104
677,7,1299,0.416796,2.39707,3.22547,1.52104
678,7,1299,0.416796,2.39707,3.22547,1.52104
679,7,1299,0.416796,2.39707,3.22547,1.52104
680,4,157,0.42101,8.20011,4.44334,2.1326
681,4,157,0.42101,8.20011,4.44334,2.1326
682,4,157,0.42101,8.20011,4.44334,2.1326
683,4,157,0.42101,8.20011,4.44334,2.1326
684,4,157,0.42101,8.20011,4.44334,2.1326
685,9,2087,0.386833,1.50198,5.85019,0.641982
686,9,2087,0.386833,1.50198,5.85019,0.641982
687,9,2087,0.386833,1.50198,5.85019,0.641982
688,9,2087,0.386833,1.50198,5.85019,0.641982
689,9,2087,0.386833,1.50198,5.85019,0.641982
690,6,2413,0.415708,8.33416,5.45935,1.63861
691,6,2413,0.415708,8.33416,5.45935,1.63861
692,6,2413,0.415708,8.33416,5.45935,1.63861
693,6,2413,0.415708,8.33416,5.45935,1.63861
694,6,2413,0.415708,8.33416,5.45935,1.63861
695,8,1534,0.429527,3.59429,4.82676,2.60276
696,8,1534,0.429527,3.59429,4.82676,2.60276
697,8,1534,0.429527,3.59429,4.82676,2.60276
698,8,1534,0.429527,3.59429,4.82676,2.60276
699,8,1534,0.429527,3.59429,4.82676,2.60276
700,10,287,0.412739,1.79415,3.20426,3.00039
701,10,287,0.412739,1.79415,3.20426,3.00039
702,10,287,0.412739,1.79415,3.20426,3.00039
703,10,287,0.412739,1.79415,3.20426,3.00039
704,10,287,0.412739,1.79415,3.20426,3.00039
705,8,473,0.43835,3.65366,4.09695,2.07257
706,8,473,0.43835,3.65366,4.09695,2.07257
707,8,473,0.43835,3.65366,4.09695,2.07257
708,8,473,0.43835,3.65366,4.09695,2.07257
709,8,473,0.43835,3.65366,4.09695,2.07257
710,6,690,0.349855,2.31949,5.13587,3.43154
711,6,690,0.349855,2.31949,5.13587,3.43154
712,6,690,0.349855,2.31949,5.13587,3.43154
713,6,690,0.349855,2.31949,5.13587,3.43154
714,6,690,0.349855,2.31949,5.13587,3.43154
715,7,972,0.317884,2.32877,3.37922,1.36814
716,7,972,0.317884,2.32877,3.37922,1.36814
717,7,972,0.317884,2.32877,3.37922,1.36814
718,7,972,0.317884,2.32877,3.37922,1.36814
719,7,972,0.317884,2.32877,3.37922,1.36814
720,10,618,0.364402,2.77767,3.54132,1.94777
721,10,618,0.364402,2.77767,3.54132,1.94777
722,10,618,0.364402,2.77767,3.54132,1.94777
723,10,618,0.364402,2.77767,3.54132,1.94777
724,10,618,0.364402,2.77767,3.54132,1.94777
725,4,2423,0.350315,2.40295,5.99266,1.13831
726,4,2423,0.350315,2.40295,5.99266,1.13831
727,4,2423,0.350315,2.40295,5.99266,1.13831
728,4,2423,0.350315,2.40295,5.99266,1.13831
729,4,2423,0.350315,2.40295,5.99266,1.13831
730,4,1001,0.494358,1.55462,5.0792,2.53062
731,4,1001,0.494358,1.55462,5.0792,2.53062
732,4,1001,0.494358,1.55462,5.0792,2.53062
733,4,1001,0.494358,1.55462,5.0792,2.53062
734,4,1001,0.494358,1.55462,5.0792,2.53062
735,6,199,0.398594,5.34162,5.96293,2.30477
736,6,199,0.398594,5.34162,5.96293,2.30477
737,6,199,0.398594,5.34162,5.96293,2.30477
738,6,199,0.398594,5.34162,5.96293,2.30477
739,6,199,0.398594,5.34162,5.96293,2.30477
740,6,976,0.475564,1.87725,1.26413,2.90118
741,6,976,0.475564,1.87725,1.26413,2.90118
742,6,976,0.475564,1.87725,1.26413,2.90118
743,6,976,0.475564,1.87725,1.26413,2.90118
744,6,976,0.475564,1.87725,1.26413,2.90118
745,10,283,0.43554,7.26415,5.39539,2.4593
746,10,283,0.43554,7.26415,5.39539,2.4593
747,10,283,0.43554,7.26415,5.39539,2.4593
748,10,283,0.43554,7.26415,5.39539,2.4593
749,10,283,0.43554,7.26415,5.39539,2.4593
750,10,942,0.341742,2.32532,1.63078,0.918306
751,10,942,0.341742,2.32532,1.63078,0.918306
752,10,942,0.341742,2.32532,1.63078,0.918306
753,10,942,0.341742,2.32532,1.63078,0.918306
754,10,942,0.341742,2.32532,1.63078,0.918306
755,9,457,0.365131,9.13058,4.16163,1.01018
756,9,457,0.365131,9.13058,4.16163,1.01018
757,9,457,0.365131,9.13058,4.16163,1.01018
758,9,457,0.365131,9.13058,4.16163,1.01018
759,9,457,0.365131,9.13058,4.16163,1.01018
760,10,809,0.468768,6.01306,3.20295,1.54381
761,10,809,0.468768,6.01306,3.20295,1.54381
762,10,809,0.468768,6.01306,3.20295,1.54381
763,10,809,0.468768,6.01306,3.20295,1.54381
764,10,809,0.468768,6.01306,3.20295,1.54381
765,6,807,0.305004,6.3691,4.67851,2.31034
766,6,807,0.305004,6.3691,4.67851,2.31034
767,6,807,0.305004,6.3691,4.67851,2.31034
768,6,807,0.305004,6.3691,4.67851,2.31034
769,6,807,0.305004,6.3691,4.67851,2.31034
770,10,1924,0.312014,1.38466,2.88199,2.75024
771,10,1924,0.312014,1.38466,2.88199,2.75024
772,10,1924,0.312014,1.38466,2.88199,2.75024
773,10,1924,0.312014,1.38466,2.88199,2.75024
774,10,1924,0.312014,1.38466,2.88199,2.75024
775,6,254,0.460584,5.18977,3.94535,1.6712
776,6,254,0.460584,5.18977,3.94535,1.6712
777,6,254,0.460584,5.18977,3.94535,1.6712
778,6,254,0.460584,5.18977,3.94535,1.6712
779,6,254,0.460584,5.18977,3.94535,1.6712
780,3,213,0.399606,4.15043,5.53978,2.06162
781,3,213,0.399606,4.15043,5.53978,2.06162
782,3,213,0.399606,4.15043,5.53978,2.06162
783,3,213,0.399606,4.15043,5.53978,2.06162
784,3,213,0.399606,4.15043,5.53978,2.06162
785,7,114,0.435127,5.72155,3.90843,2.43818
786,7,114,0.435127,5.72155,3.90843,2.43818
787,7,114,0.435127,5.72155,3.90843,2.43818
788,7,114,0.435127,5.72155,3.90843,2.43818
789,7,114,0.435127,5.72155,3.90843,2.43818
790,6,464,0.373267,6.45477,1.91591,1.80988
791,6,464,0.373267,6.45477,1.91591,1.80988
792,6,464,0.373267,6.45477,1.91591,1.80988
793,6,464,0.373267,6.45477,1.91591,1.80988
794,6,464,0.373267,6.45477,1.91591,1.80988
795,4,688,0.304131,2.29798,1.60818,2.41392
796,4,688,0.304131,2.29798,1.60818,2.41392
797,4,688,0.304131,2.29798,1.60818,2.41392
798,4,688,0.304131,2.29798,1.60818,2.41392
799,4,688,0.304131,2.29798,1.60818,2.41392
800,6,1734,0.356914,2.61996,3.69336,1.95366
801,6,1734,0.356914,2.61996,3.69336,1.95366
802,6,1734,0.356914,2.61996,3.69336,1.95366
803,6,1734,0.356914,2.61996,3.69336,1.95366
804,6,1734,0.356914,2.61996,3.69336,1.95366
805,9,1031,0.387892,8.15659,3.37306,2.98258
806,9,1031,0.387892,8.15659,3.37306,2.98258
807,9,1031,0.387892,8.15659,3.37306,2.98258
808,9,1031,0.387892,8.15659,3.37306,2.98258
809,9,1031,0.387892,8.15659,3.37306,2.98258
810,3,2153,0.392391,8.52425,3.65954,2.94533
811,3,2153,0.392391,8.52425,3.65954,2.94533
812,3,2153,0.392391,8.52425,3.65954,2.94533
813,3,2153,0.392391,8.52425,3.65954,2.94533
814,3,2153,0.392391,8.52425,3.65954,2.94533
815,8,711,0.3514,2.80149,1.76632,1.20287
816,8,711,0.3514,2.80149,1.76632,1.20287
817,8,711,0.3514,2.80149,1.76632,1.20287
818,8,711,0.3514,2.80149,1.76632,1.20287
819,8,711,0.3514,2.80149,1.76632,1.20287
820,9,1728,0.309777,4.79073,2.33149,3.12937
821,9,1728,0.309777,4.79073,2.33149,3.12937
822,9,1728,0.309777,4.79073,2.33149,3.12937
823,9,1728,0.309777,4.79073,2.33149,3.12937
824,9,1728,0.309777,4.79073,2.33149,3.12937
825,7,300,0.444752,7.83986,3.97754,2.60284
826,7,300,0.444752,7.83986,3.97754,2.60284
827,7,300,0.444752,7.83986,3.97754,2.60284
828,7,300,0.444752,7.83986,3.97754,2.60284
829,7,300,0.444752,7.83986,3.97754,2.60284
830,9,987,0.461141,7.79316,3.83621,2.75649
831,9,987,0.461141,7.79316,3.83621,2.75649
832,9,987,0.461141,7.79316,3.83621,2.75649
833,9,987,0.461141,7.79316,3.83621,2.75649
834,9,987,0.461141,7.79316,3.83621,2.75649
835,7,445,0.444034,2.70932,4.26126,1.83822
836,7,445,0.444034,2.70932,4.26126,1.83822
837,7,445,0.444034,2.70932,4.26126,1.83822
838,7,445,0.444034,2.70932,4.26126,1.83822
839,7,445,0.444034,2.70932,4.26126,1.83822
840,6,432,0.496993,5.3107,1.51073,0.856074
841,6,432,0.496993,5.3107,1.51073,0.856074
842,6,432,0.496993,5.3107,1.51073,0.856074
843,6,432,0.496993,5.3107,1.51073,0.856074
844,6,432,0.496993,5.3107,1.51073,0.856074
845,6,2383,0.352043,1.1377,2.22617,1.13978
846,6,2383,0.352043,1.1377,2.22617,1.13978
847,6,2383,0.352043,1.1377,2.22617,1.13978
848,6,2383,0.352043,1.1377,2.22617,1.13978
849,6,2383,0.352043,1.1377,2.22617,1.13978
850,6,1783,0.482067,5.45774,4.93422,3.22288
851,6,1783,0.482067,5.45774,4.93422,3.22288
852,6,1783,0.482067,5.45774,4.93422,3.22288
853,6,1783,0.482067,5.45774,4.93422,3.22288
854,6,1783,0.482067,5.45774,4.93422,3.22288
855,4,818,0.379702,6.53959,4.13885,2.78053
856,4,818,0.379702,6.53959,4.13885,2.78053
857,4,818,0.379702,6.53959,4.13885,2.78053
858,4,818,0.379702,6.53959,4.13885,2.78053
859,4,818,0.379702,6.53959,4.13885,2.78053
860,6,248,0.454887,4.28254,3.35387,3.23353
861,6,248,0.454887,4.28254,3.35387,3.23353
862,6,248,0.454887,4.28254,3.35387,3.23353
863,6,248,0.454887,4.28254,3.35387,3.23353
864,6,248,0.454887,4.28254,3.35387,3.23353
865,5,1550,0.357355,3.79313,3.40447,2.75066
866,5,1550,0.357355,3.79313,3.40447,2.75066
867,5,1550,0.357355,3.79313,3.40447,2.75066
868,5,1550,0.357355,3.79313,3.40447,2.75066
869,5,1550,0.357355,3.79313,3.40447,2.75066
870,8,628,0.303732,3.23453,3.73117,1.06536
871,8,628,0.303732,3.23453,3.73117,1.06536
872,8,628,0.303732,3.23453,3.73117,1.06536
873,8,628,0.303732,3.23453,3.73117,1.06536
874,8,628,0.303732,3.23453,3.73117,1.06536
875,8,1670,0.34318,9.74755,4.44863,1.74664
876,8,1670,0.34318,9.74755,4.44863,1.74664
877,8,1670,0.34318,9.74755,4.44863,1.74664
878,8,1670,0.34318,9.74755,4.44863,1.74664
879,8,1670,0.34318,9.74755,4.44863,1.74664
880,10,2163,0.442715,7.98851,3.99639,3.32423
881,10,2163,0.442715,7.98851,3.99639,3.32423
882,10,2163,0.442715,7.98851,3.99639,3.32423
883,10,2163,0.442715,7.98851,3.99639,3.32423
884,10,2163,0.442715,7.98851,3.99639,3.32423
885,8,1596,0.388393,6.24946,4.48859,0.875795
886,8,1596,0.388393,6.24946,4.48859,0.875795
887,8,1596,0.388393,6.24946,4.48859,0.875795
888,8,1596,0.388393,6.24946,4.48859,0.875795
889,8,1596,0.388393,6.24946,4.48859,0.875795
890,5,2156,0.456657,3.97932,1.00369,1.13178
891,5,2156,0.456657,3.97932,1.00369,1.13178
892,5,2156,0.456657,3.97932,1.00369,1.13178
893,5,2156,0.456657,3.97932,1.00369,1.13178
894,5,2156,0.456657,3.97932,1.00369,1.13178
895,10,168,0.414107,1.2633,1.91309,1.45784
896,10,168,0.414107,1.2633,1.91309,1.45784
897,10,168,0.414107,1.2633,1.91309,1.45784
898,10,168,0.414107,1.2633,1.91309,1.45784
899,10,168,0.414107,1.2633,1.91309,1.45784
900,5,1558,0.318774,5.75174,2.85123,1.14208
901,5,1558,0.318774,5.75174,2.85123,1.14208
902,5,1558,0.318774,5.75174,2.85123,1.14208
903,5,1558,0.318774,5.75174,2.85123,1.14208
904,5,1558,0.318774,5.75174,2.85123,1.14208
905,5,293,0.484375,2.5565,3.23736,0.635169
906,5,293,0.484375,2.5565,3.23736,0.635169
907,5,293,0.484375,2.5565,3.23736,0.635169
908,5,293,0.484375,2.5565,3.23736,0.635169
909,5,293,0.484375,2.5565,3.23736,0.635169
910,4,1598,0.394893,7.68628,1.76264,2.64088
911,4,1598,0.394893,7.68628,1.76264,2.64088
912,4,1598,0.394893,7.68628,1.76264,2.64088
913,4,1598,0.394893,7.68628,1.76264,2.64088
914,4,1598,0.394893,7.68628,1.76264,2.64088
915,7,514,0.367312,4.14962,2.60797,1.97527
916,7,514,0.367312,4.14962,2.60797,1.97527
917,7,514,0.367312,4.14962,2.60797,1.97527
918,7,514,0.367312,4.14962,2.60797,1.97527
919,7,514,0.367312,4.14962,2.60797,1.97527
920,4,1705,0.463955,6.46021,1.17204,2.36978
921,4,1705,0.463955,6.46021,1.17204,2.36978
922,4,1705,0.463955,6.46021,1.17204,2.36978
923,4,1705,0.463955,6.46021,1.17204,2.36978
924,4,1705,0.463955,6.46021,1.17204,2.36978
925,3,2066,0.495915,7.72952,4.12704,0.75816
926,3,2066,0.495915,7.72952,4.12704,0.75816
927,3,2066,0.495915,7.72952,4.12704,0.75816
928,3,2066,0.495915,7.72952,4.12704,0.75816
929,3,2066,0.495915,7.72952,4.12704,0.75816
930,8,2222,0.329398,8.96761,1.4685,2.2185
931,8,2222,0.329398,8.96761,1.4685,2.2185
932,8,2222,0.329398,8.96761,1.4685,2.2185
933,8,2222,0.329398,8.96761,1.4685,2.2185
934,8,2222,0.329398,8.96761,1.4685,2.2185
935,7,960,0.456297,5.69161,4.40182,2.60036
936,7,960,0.456297,5.69161,4.40182,2.60036
937,7,960,0.456297,5.69161,4.40182,2.60036
938,7,960,0.456297,5.69161,4.40182,2.60036
939,7,960,0.456297,5.69161,4.40182,2.60036
940,7,877,0.437673,7.62084,3.37156,1.07456
941,7,877,0.437673,7.62084,3.37156,1.07456
942,7,877,0.437673,7.62084,3.37156,1.07456
943,7,877,0.437673,7.62084,3.37156,1.07456
944,7,877,0.437673,7.62084,3.37156,1.07456
945,4,197,0.303826,2.66246,4.78074,2.89909
946,4,197,0.303826,2.66246,4.78074,2.89909
947,4,197,0.303826,2.66246,4.78074,2.89909
948,4,197,0.303826,2.66246,4.78074,2.89909
949,4,197,0.303826,2.66246,4.78074,2.89909
950,3,757,0.354349,3.47484,1.36408,3.0224
951,3,757,0.354349,3.47484,1.36408,3.0224
952,3,757,0.354349,3.47484,1.36408,3.0224
953,3,757,0.354349,3.47484,1.36408,3.0224
954,3,757,0.354349,3.47484,1.36408,3.0224
955,9,680,0.360122,8.49648,1.25746,0.963821
956,9,680,0.360122,8.49648,1.25746,0.963821
957,9,680,0.360122,8.49648,1.25746,0.963821
958,9,680,0.360122,8.49648,1.25746,0.963821
959,9,680,0.360122,8.49648,1.25746,0.963821
960,8,1509,0.351644,2.0129,1.94506,2.28234
961,8,1509,0.351644,2.0129,1.94506,2.28234
962,8,1509,0.351644,2.0129,1.94506,2.28234
963,8,1509,0.351644,2.0129,1.94506,2.28234
964,8,1509,0.351644,2.0129,1.94506,2.28234
965,9,527,0.454781,1.54246,3.5479,2.97686
966,9,527,0.454781,1.54246,3.5479,2.97686
967,9,527,0.454781,1.54246,3.5479,2.97686
968,9,527,0.454781,1.54246,3.5479,2.97686
969,9,527,0.454781,1.54246,3.5479,2.97686
970,3,1523,0.440399,8.51631,1.09689,0.70332
971,3,1523,0.440399,8.51631,1.09689,0.70332
972,3,1523,0.440399,8.51631,1.09689,0.70332
973,3,1523,0.440399,8.51631,1.09689,0.70332
974,3,1523,0.440399,8.51631,1.09689,0.70332
975,10,1212,0.40896,9.33275,3.49637,2.49107
976,10,1212,0.40896,9.33275,3.49637,2.49107
977,10,1212,0.40896,9.33275,3.49637,2.49107
978,10,1212,0.40896,9.33275,3.49637,2.49107
979,10,1212,0.40896,9.33275,3.49637,2.49107
